Day,MSE_mu,Accuracy
Day 0,0.024653272084454836,0.76
Day 1,0.035644321151087136,0.72
Day 2,0.017165741327750565,0.86
Day 3,0.016368867780535062,0.9
Day 4,0.02010973904321065,0.7
Day 5,0.03185671615639743,0.7
Day 6,0.01600204292948016,0.92
Day 7,0.03427957579719099,0.58
Day 8,0.017367581246511807,0.86
Day 9,0.03293501423241432,0.68
Day 10,0.03141350198977362,0.7
Day 11,0.03181830469092426,0.8
Day 12,0.026353034828508835,0.78
Day 13,0.01580194678620419,0.9
Day 14,0.03318450860277783,0.76
Day 15,0.020726136249976806,0.82
Day 16,0.01632652763100433,0.92
Day 17,0.04614279584938841,0.56
Day 18,0.017022644460237768,0.86
Day 19,0.04160227254738138,0.54
