Day,MSE_mu,Accuracy
Day 0,0.021231827431589287,0.74
Day 1,0.039068858543628786,0.66
Day 2,0.03345288525269487,0.62
Day 3,0.023510346839637285,0.74
Day 4,0.02730696811213676,0.74
Day 5,0.025099411628636617,0.72
Day 6,0.012453884219675972,0.88
Day 7,0.01847217997064586,0.76
Day 8,0.031387225962333905,0.62
Day 9,0.021145013500807722,0.78
Day 10,0.021001599415198312,0.72
Day 11,0.018183872408978126,0.86
Day 12,0.025682348455261125,0.76
Day 13,0.02841296796286804,0.68
Day 14,0.02458889271723341,0.72
Day 15,0.03439419723793671,0.66
Day 16,0.02578937987946693,0.68
Day 17,0.03513639170648217,0.66
Day 18,0.02126906490399262,0.82
Day 19,0.028692136098175305,0.66
