Day,MSE_mu,Accuracy
Day 0,0.022923676529079517,0.82
Day 1,0.03138217257574342,0.76
Day 2,0.022056172298577596,0.8
Day 3,0.02028549460837786,0.72
Day 4,0.021766189214408718,0.78
Day 5,0.02234716422474826,0.74
Day 6,0.02241129917422146,0.8
Day 7,0.02501269531158113,0.7
Day 8,0.02246419554489508,0.8
Day 9,0.026513937281845014,0.78
Day 10,0.04588366848908111,0.62
Day 11,0.02109119046792983,0.72
Day 12,0.03399189158494457,0.62
Day 13,0.02946553151810341,0.7
Day 14,0.023810737654489718,0.78
Day 15,0.025216770612502565,0.74
Day 16,0.019177722014336616,0.88
Day 17,0.023413605014892383,0.82
Day 18,0.028694952461157944,0.62
Day 19,0.044709021457928926,0.58
