Day,MSE_mu,Accuracy
Day 0,0.017642898689811337,0.84
Day 1,0.020881248619942536,0.86
Day 2,0.02133868708002589,0.86
Day 3,0.016791181319779084,0.8
Day 4,0.03031549158312125,0.76
Day 5,0.020930707541805663,0.76
Day 6,0.022695873581274898,0.82
Day 7,0.016214959848272585,0.9
Day 8,0.010384360246350562,0.92
Day 9,0.04452141224686116,0.6
Day 10,0.01423098504899989,0.82
Day 11,0.024781342663892005,0.84
Day 12,0.016870197829028932,0.86
Day 13,0.026216868257426435,0.66
Day 14,0.012847995900108829,0.92
Day 15,0.014964066843353132,0.9
Day 16,0.020412322153140792,0.84
Day 17,0.020314780502434217,0.78
Day 18,0.01646055345728135,0.88
Day 19,0.032923311792568626,0.74
