Day,MSE_mu,Accuracy
Day 0,0.03351675199151042,0.76
Day 1,0.04054928885702361,0.62
Day 2,0.02936005581799705,0.76
Day 3,0.03641128009948014,0.7
Day 4,0.03824159068194135,0.64
Day 5,0.028815168365054135,0.74
Day 6,0.024377848782818887,0.82
Day 7,0.031062070854518762,0.7
Day 8,0.032083085762013915,0.66
Day 9,0.03115327890285425,0.76
Day 10,0.0260306598835431,0.76
Day 11,0.04768436489286683,0.5
Day 12,0.022532330932245014,0.72
Day 13,0.013731795729361188,0.86
Day 14,0.0215857958003255,0.78
Day 15,0.022234581359953817,0.76
Day 16,0.03192875790659072,0.72
Day 17,0.031080064950860187,0.78
Day 18,0.03808485120264523,0.68
Day 19,0.026652614239511655,0.76
