Day,MSE_mu,Accuracy
Day 0,0.02632811455518777,0.62
Day 1,0.02645521856806248,0.78
Day 2,0.019285889438275604,0.8
Day 3,0.028139017353866234,0.74
Day 4,0.021273463252546646,0.68
Day 5,0.02173235682494389,0.84
Day 6,0.015467693307473974,0.92
Day 7,0.02682034273994824,0.66
Day 8,0.028784323898422472,0.68
Day 9,0.018063070207050953,0.76
Day 10,0.029175304623870475,0.66
Day 11,0.027691321645122183,0.72
Day 12,0.02621328104668548,0.7
Day 13,0.027316146343458265,0.68
Day 14,0.03446590110273529,0.72
Day 15,0.03343917062667646,0.62
Day 16,0.025546353536179116,0.82
Day 17,0.021429226045383193,0.76
Day 18,0.02890201747798722,0.72
Day 19,0.038094080324455507,0.64
