Day,MSE_mu,Accuracy
Day 0,0.018091944051486633,0.82
Day 1,0.02680814447055724,0.74
Day 2,0.01955906524818035,0.84
Day 3,0.02527957897168635,0.72
Day 4,0.018512824764859638,0.82
Day 5,0.02227475574060217,0.84
Day 6,0.02247419679855311,0.78
Day 7,0.02258461644918763,0.88
Day 8,0.032772134430983625,0.66
Day 9,0.0274245323783066,0.68
Day 10,0.018938711458514192,0.84
Day 11,0.034073081636660354,0.7
Day 12,0.02647444631377589,0.68
Day 13,0.02580996865800889,0.78
Day 14,0.02475891386616486,0.72
Day 15,0.027030940298284498,0.76
Day 16,0.01596186896998757,0.76
Day 17,0.026643837975522135,0.88
Day 18,0.03628782825992028,0.68
Day 19,0.024961552902735086,0.72
