Day,MSE_mu,Accuracy
Day 0,0.03298227123189406,0.66
Day 1,0.018601193294752585,0.84
Day 2,0.0264037674006848,0.8
Day 3,0.026268443851729082,0.76
Day 4,0.026149435140837174,0.86
Day 5,0.01759751201659496,0.84
Day 6,0.021285471211289562,0.82
Day 7,0.026057564321699977,0.7
Day 8,0.025525839781820853,0.76
Day 9,0.019203990654814634,0.82
Day 10,0.0162073133961903,0.92
Day 11,0.019052641456091528,0.84
Day 12,0.031255362887287856,0.62
Day 13,0.027625759745681187,0.8
Day 14,0.039601212937491886,0.54
Day 15,0.03490832287590842,0.6
Day 16,0.025828916941770523,0.76
Day 17,0.018578144418676182,0.82
Day 18,0.021480258851314868,0.86
Day 19,0.029364556681803437,0.84
