Day,MSE_mu,Accuracy
Day 0,0.03524219958596957,0.7
Day 1,0.03598973138780366,0.78
Day 2,0.03735198601031767,0.74
Day 3,0.027772043791539077,0.8
Day 4,0.03869121969884594,0.62
Day 5,0.01898485710479235,0.84
Day 6,0.022732120154263916,0.9
Day 7,0.031217951070649383,0.7
Day 8,0.02153092918211829,0.78
Day 9,0.022610073520883928,0.88
Day 10,0.026772427605470193,0.88
Day 11,0.026549096174870945,0.74
Day 12,0.027332938222382405,0.7
Day 13,0.017271607713993796,0.74
Day 14,0.028222701138377895,0.82
Day 15,0.02661970810269654,0.62
Day 16,0.021888612264829584,0.72
Day 17,0.027059083359457836,0.78
Day 18,0.029630925871421323,0.74
Day 19,0.018106481417685918,0.82
