Day,MSE_mu,Accuracy
Day 0,0.019528664981235757,0.7
Day 1,0.03032851477971391,0.76
Day 2,0.020074097222937924,0.88
Day 3,0.026564118981437984,0.74
Day 4,0.030329032164239128,0.76
Day 5,0.011378793252405331,0.84
Day 6,0.021471140240608363,0.82
Day 7,0.04157525305476744,0.58
Day 8,0.02709320422566345,0.72
Day 9,0.014845420601806814,0.92
Day 10,0.01874668425541023,0.82
Day 11,0.03518686508589287,0.62
Day 12,0.011879036217669435,0.86
Day 13,0.020099429760299225,0.74
Day 14,0.03062228429092319,0.7
Day 15,0.024572609269433027,0.82
Day 16,0.024605471198909417,0.72
Day 17,0.023893336353031026,0.76
Day 18,0.025169873519987954,0.9
Day 19,0.014360592210044161,0.9
