Day,MSE_mu,Accuracy
Day 0,0.030072826535830408,0.68
Day 1,0.02192671731668777,0.82
Day 2,0.016319374985809196,0.94
Day 3,0.0341034586033013,0.62
Day 4,0.029325737490513242,0.72
Day 5,0.016707935589890272,0.82
Day 6,0.01618775268338672,0.82
Day 7,0.03657450695849262,0.64
Day 8,0.03515633829293648,0.72
Day 9,0.04637918066884776,0.56
Day 10,0.03035842983312223,0.74
Day 11,0.026296456811278623,0.66
Day 12,0.02284753519416979,0.78
Day 13,0.038960114799453424,0.6
Day 14,0.018513751437308507,0.82
Day 15,0.01270581426513913,0.86
Day 16,0.019407639534731604,0.76
Day 17,0.02147210985472296,0.82
Day 18,0.025386103436979005,0.74
Day 19,0.020553496215620845,0.8
