Day,MSE_mu,Accuracy
Day 0,0.02487302821544517,0.72
Day 1,0.021959454082294216,0.8
Day 2,0.017772262158449376,0.8
Day 3,0.029996033329789052,0.7
Day 4,0.028056606524537873,0.78
Day 5,0.02463689423337045,0.8
Day 6,0.023641644112654597,0.82
Day 7,0.034003825714711604,0.64
Day 8,0.019214656238469786,0.84
Day 9,0.03099146988232525,0.8
Day 10,0.027732844692271982,0.8
Day 11,0.019911170784558473,0.8
Day 12,0.01710281382642054,0.86
Day 13,0.028262121491247946,0.78
Day 14,0.017188201443979603,0.84
Day 15,0.027604352900950695,0.76
Day 16,0.016249309974810028,0.92
Day 17,0.03406311302882854,0.72
Day 18,0.026841569501568137,0.72
Day 19,0.025874116819841718,0.62
