Day,MSE_mu,Accuracy
Day 0,0.028736891776824345,0.64
Day 1,0.028274270898416214,0.7
Day 2,0.018343809687299352,0.86
Day 3,0.015087114483354288,0.86
Day 4,0.019365513055318535,0.86
Day 5,0.021311846157322668,0.76
Day 6,0.028662923671560373,0.72
Day 7,0.03574013844685046,0.64
Day 8,0.027104118040162304,0.7
Day 9,0.016531978393813505,0.92
Day 10,0.027656369025595377,0.74
Day 11,0.023431573389615126,0.9
Day 12,0.03514023863405372,0.68
Day 13,0.03323680388427331,0.82
Day 14,0.028187044939141905,0.68
Day 15,0.024374782268889984,0.68
Day 16,0.027080031766940196,0.76
Day 17,0.034192283187352325,0.72
Day 18,0.02080624913336203,0.86
Day 19,0.028763800086486893,0.7
