Day,MSE_mu,Accuracy
Day 0,0.01871772620458099,0.8
Day 1,0.0222063235103218,0.8
Day 2,0.01964694328915587,0.74
Day 3,0.03280219766198118,0.64
Day 4,0.030205814798740748,0.82
Day 5,0.020838318257905688,0.82
Day 6,0.03002112329514182,0.78
Day 7,0.03168510259407705,0.72
Day 8,0.029693895812176244,0.7
Day 9,0.02648643432649551,0.8
Day 10,0.02453849282940562,0.76
Day 11,0.02660525987903628,0.66
Day 12,0.02814956922053552,0.62
Day 13,0.01990909706389611,0.72
Day 14,0.02234506173912741,0.78
Day 15,0.023416402332727893,0.74
Day 16,0.016356354570053046,0.78
Day 17,0.025511529741356002,0.74
Day 18,0.023720017403172124,0.74
Day 19,0.026873867765314582,0.58
