Day,MSE_mu,Accuracy
Day 0,0.04113312265982136,0.6
Day 1,0.02699701019108113,0.7
Day 2,0.007588615769608795,0.82
Day 3,0.023649456330113342,0.8
Day 4,0.02909594901020197,0.8
Day 5,0.027903668685645356,0.7
Day 6,0.024176871727556816,0.8
Day 7,0.01856090772415243,0.88
Day 8,0.03545277581955842,0.62
Day 9,0.0332227157392099,0.64
Day 10,0.03200925370307635,0.64
Day 11,0.020562109554005868,0.78
Day 12,0.01678388928843691,0.74
Day 13,0.03691686688212336,0.7
Day 14,0.013639324192554805,0.84
Day 15,0.02461280578115602,0.82
Day 16,0.03603277616630339,0.6
Day 17,0.028734582131122306,0.64
Day 18,0.026877207756055285,0.64
Day 19,0.03293187022650553,0.68
