Day,MSE_mu,Accuracy
Day 0,0.03034540720067514,0.64
Day 1,0.018894706535802646,0.84
Day 2,0.029423754914445235,0.84
Day 3,0.03231753398459901,0.68
Day 4,0.02064810941269784,0.74
Day 5,0.050821160690400644,0.62
Day 6,0.051648484884480594,0.6
Day 7,0.03240659978275352,0.7
Day 8,0.028764257568169638,0.76
Day 9,0.029279231700673952,0.64
Day 10,0.025303847756900807,0.74
Day 11,0.02253303309200302,0.82
Day 12,0.020405626022184285,0.82
Day 13,0.025584475218283408,0.72
Day 14,0.01804924835242847,0.82
Day 15,0.029344108008951687,0.86
Day 16,0.020113023223782753,0.8
Day 17,0.019387627741555873,0.76
Day 18,0.031588257518968106,0.8
Day 19,0.026065025234388986,0.72
