Day,MSE_mu,Accuracy
Day 0,0.02252056651616906,0.86
Day 1,0.03384902510051638,0.66
Day 2,0.016543472718923362,0.86
Day 3,0.025455657299880002,0.76
Day 4,0.038980712247086435,0.5
Day 5,0.023600380914452584,0.84
Day 6,0.0265757023475423,0.72
Day 7,0.03233481267131543,0.66
Day 8,0.016527712101621635,0.86
Day 9,0.028862674105848068,0.72
Day 10,0.04279521348641122,0.56
Day 11,0.022007285981081204,0.74
Day 12,0.03273068557537797,0.76
Day 13,0.024390451802828304,0.64
Day 14,0.020990101470113508,0.86
Day 15,0.016973077242945608,0.74
Day 16,0.028939221478604425,0.68
Day 17,0.020988528809678084,0.72
Day 18,0.03840761691796989,0.62
Day 19,0.028875562978584325,0.78
