Day,MSE_mu,Accuracy
Day 0,0.01583364892224906,0.88
Day 1,0.026620692847181753,0.78
Day 2,0.04366135251601091,0.6
Day 3,0.032559201283117276,0.64
Day 4,0.01659559721916536,0.74
Day 5,0.01998744418090883,0.82
Day 6,0.02123310794474711,0.82
Day 7,0.01363561035134135,0.92
Day 8,0.021247962650652222,0.82
Day 9,0.015646457198823523,0.88
Day 10,0.017008446807310725,0.76
Day 11,0.027728585505894705,0.76
Day 12,0.02595202500315884,0.78
Day 13,0.03029020733449425,0.82
Day 14,0.027504842874586703,0.76
Day 15,0.049520951001073225,0.6
Day 16,0.019027827695983483,0.78
Day 17,0.021383083679234156,0.82
Day 18,0.029020489558294726,0.78
Day 19,0.022595439722083797,0.82
