Day,MSE_mu,Accuracy
Day 0,0.024806429295800635,0.68
Day 1,0.024131131371906585,0.84
Day 2,0.029928007650278265,0.76
Day 3,0.03617240866035325,0.66
Day 4,0.04048439577237451,0.62
Day 5,0.02910878894314116,0.78
Day 6,0.01624027818067085,0.9
Day 7,0.014400416593141077,0.92
Day 8,0.014190668315745718,0.9
Day 9,0.02202538153695883,0.72
Day 10,0.018535840321336833,0.84
Day 11,0.01344854209454289,0.88
Day 12,0.03138805537400669,0.7
Day 13,0.0335691130591066,0.7
Day 14,0.018870531241215578,0.84
Day 15,0.023082139750341554,0.84
Day 16,0.02061853838275923,0.92
Day 17,0.02853655380226858,0.76
Day 18,0.02482080923611274,0.76
Day 19,0.017830238434792218,0.86
