Day,MSE_mu,Accuracy
Day 0,0.03952659434250513,0.56
Day 1,0.015712759284389876,0.78
Day 2,0.02779555960908304,0.76
Day 3,0.01743834224038002,0.82
Day 4,0.020535022521988137,0.82
Day 5,0.021518122266012484,0.88
Day 6,0.019459400394297256,0.84
Day 7,0.02085938047675977,0.82
Day 8,0.02511884361214295,0.76
Day 9,0.01772017985211529,0.8
Day 10,0.026513362768025312,0.68
Day 11,0.03533031254833498,0.66
Day 12,0.027780112112351662,0.72
Day 13,0.016656242913748513,0.82
Day 14,0.031582528806887736,0.78
Day 15,0.021336094848719966,0.86
Day 16,0.031269836619601886,0.68
Day 17,0.019630105869652924,0.84
Day 18,0.029586910453408565,0.78
Day 19,0.027995362446647278,0.7
