Day,MSE_mu,Accuracy
Day 0,0.026862060777365613,0.7
Day 1,0.02110767856117294,0.84
Day 2,0.025512688985889067,0.64
Day 3,0.025698769985687864,0.68
Day 4,0.02618119870455315,0.82
Day 5,0.013888054346716548,0.88
Day 6,0.036332854372956976,0.56
Day 7,0.027643271132770496,0.78
Day 8,0.02067865637495964,0.72
Day 9,0.02311345518154756,0.68
Day 10,0.01802244990292694,0.78
Day 11,0.030203829043685532,0.72
Day 12,0.016986382091322676,0.84
Day 13,0.02340997127409839,0.76
Day 14,0.020918286818581582,0.8
Day 15,0.019356872288930484,0.82
Day 16,0.032333344160695075,0.72
Day 17,0.019183195847573796,0.82
Day 18,0.03643927942785218,0.66
Day 19,0.018854879201973044,0.86
