Day,MSE_mu,Accuracy
Day 0,0.02707155676371408,0.6
Day 1,0.022595050486346614,0.74
Day 2,0.01656705567008634,0.82
Day 3,0.03778766679263849,0.76
Day 4,0.02767731924753369,0.72
Day 5,0.032656920024586464,0.84
Day 6,0.017864362695626284,0.96
Day 7,0.02268000323145112,0.82
Day 8,0.027440750122103855,0.7
Day 9,0.020740612327066404,0.8
Day 10,0.019808832099295657,0.9
Day 11,0.017688108474609297,0.8
Day 12,0.02994977091382305,0.6
Day 13,0.029573769760737025,0.64
Day 14,0.018832179530367848,0.78
Day 15,0.0127674798390866,0.86
Day 16,0.014150553530890031,0.88
Day 17,0.027833208374855842,0.82
Day 18,0.020942067674127388,0.76
Day 19,0.027431862128401017,0.76
