Day,MSE_mu,Accuracy
Day 0,0.022630067969837908,0.8
Day 1,0.01731535652158052,0.82
Day 2,0.017597205462736302,0.76
Day 3,0.05190687729967026,0.52
Day 4,0.03293806617290484,0.84
Day 5,0.015973037752392283,0.78
Day 6,0.020051968746798134,0.9
Day 7,0.01943000395563634,0.82
Day 8,0.01928741894779478,0.94
Day 9,0.024605843326561305,0.74
Day 10,0.018070156901590074,0.82
Day 11,0.024645561199408948,0.74
Day 12,0.01882602116283513,0.82
Day 13,0.019878635726276052,0.9
Day 14,0.018363004915103367,0.88
Day 15,0.024996935026381974,0.72
Day 16,0.016895917608254943,0.92
Day 17,0.013828498126572936,0.86
Day 18,0.009990119970240493,0.9
Day 19,0.01868063395141369,0.78
