Day,MSE_mu,Accuracy
Day 0,0.018506253130053194,0.84
Day 1,0.017032846676676587,0.86
Day 2,0.021941546283395202,0.8
Day 3,0.017106403379581095,0.84
Day 4,0.02622576976925463,0.64
Day 5,0.014415448417354534,0.84
Day 6,0.02533832175515491,0.7
Day 7,0.01584944717032542,0.82
Day 8,0.019039725618271684,0.84
Day 9,0.02237219557670285,0.86
Day 10,0.01830108530361779,0.8
Day 11,0.026035908269576705,0.74
Day 12,0.022655240295685587,0.84
Day 13,0.0213035682504645,0.86
Day 14,0.022797964223109788,0.86
Day 15,0.018420369685788883,0.8
Day 16,0.018414564163041065,0.76
Day 17,0.03473369071588361,0.76
Day 18,0.01817775814736035,0.78
Day 19,0.02348609834034557,0.86
