Day,MSE_mu,Accuracy
Day 0,0.0314895958508046,0.72
Day 1,0.02113059409956135,0.82
Day 2,0.02640618958478962,0.72
Day 3,0.015376552885555977,0.88
Day 4,0.029593787135243844,0.68
Day 5,0.02522647757658764,0.84
Day 6,0.016759079242993337,0.84
Day 7,0.022707804735293668,0.76
Day 8,0.02236214675899031,0.7
Day 9,0.03364225170572803,0.62
Day 10,0.020432304500484645,0.76
Day 11,0.03475302495414191,0.7
Day 12,0.037933216944457206,0.64
Day 13,0.02247265476520971,0.68
Day 14,0.03592596172032882,0.74
Day 15,0.025784691102771398,0.76
Day 16,0.028797398933112662,0.7
Day 17,0.024225510234647363,0.76
Day 18,0.029907090845892364,0.72
Day 19,0.0197032537496589,0.8
