Day,MSE_mu,Accuracy
Day 0,0.016919479799079814,0.78
Day 1,0.03439150211792884,0.66
Day 2,0.022430027166608173,0.88
Day 3,0.01691276458871457,0.88
Day 4,0.030456029446336054,0.74
Day 5,0.0247448565614078,0.76
Day 6,0.016094815204945233,0.78
Day 7,0.019236843967325,0.78
Day 8,0.03383020318937266,0.68
Day 9,0.0188248271566178,0.76
Day 10,0.026975714838353888,0.8
Day 11,0.024749306097608705,0.68
Day 12,0.016437079454225605,0.84
Day 13,0.021668427278755054,0.78
Day 14,0.03174232522697681,0.76
Day 15,0.03326467597388,0.68
Day 16,0.029079780572647616,0.72
Day 17,0.016932949461190113,0.86
Day 18,0.03407171770905426,0.62
Day 19,0.029080467922038576,0.74
