Day,MSE_mu,Accuracy
Day 0,0.030957952598544353,0.7
Day 1,0.046767239722480466,0.62
Day 2,0.018347167671385153,0.7
Day 3,0.026856481328451105,0.76
Day 4,0.018853655519367307,0.84
Day 5,0.018517231677761342,0.82
Day 6,0.021007258928645568,0.8
Day 7,0.016082838150086005,0.8
Day 8,0.018489960041142336,0.82
Day 9,0.017325873283234074,0.8
Day 10,0.02638452386983445,0.7
Day 11,0.016887799347988026,0.8
Day 12,0.024086416284961176,0.88
Day 13,0.020211520335446875,0.76
Day 14,0.023961510752855703,0.82
Day 15,0.019083468450011767,0.86
Day 16,0.026919574749773037,0.82
Day 17,0.025584772522786795,0.82
Day 18,0.020705239956712147,0.8
Day 19,0.017216153939488252,0.96
