Day,MSE_mu,Accuracy
Day 0,0.032504929051381595,0.64
Day 1,0.0218557076573733,0.84
Day 2,0.023563985094934327,0.76
Day 3,0.015350728265162017,0.84
Day 4,0.043991567494468156,0.58
Day 5,0.019575816647226102,0.8
Day 6,0.04485845596820067,0.58
Day 7,0.014413711579995278,0.92
Day 8,0.028369739895991973,0.76
Day 9,0.02355063082867084,0.78
Day 10,0.015215548895079953,0.96
Day 11,0.01974286241670218,0.8
Day 12,0.019900111444943327,0.82
Day 13,0.03561328790004106,0.68
Day 14,0.020353000516651176,0.72
Day 15,0.016944686003141956,0.82
Day 16,0.014996435267197296,0.9
Day 17,0.02432013807319284,0.78
Day 18,0.03933618487687945,0.6
Day 19,0.019904696080891494,0.86
