Day,MSE_mu,Accuracy
Day 0,0.029563184702899578,0.74
Day 1,0.018203273885473804,0.76
Day 2,0.020394342775942768,0.82
Day 3,0.018253134705125643,0.76
Day 4,0.031444402120675584,0.72
Day 5,0.01706043399752648,0.8
Day 6,0.0178922429300323,0.86
Day 7,0.03515007270309138,0.74
Day 8,0.02253645767922929,0.72
Day 9,0.027764436287415848,0.64
Day 10,0.039385985176762894,0.56
Day 11,0.050292710439536814,0.54
Day 12,0.023228942612492566,0.88
Day 13,0.015019000172601585,0.82
Day 14,0.02861890284917337,0.74
Day 15,0.016696675256622915,0.82
Day 16,0.02884799245495604,0.76
Day 17,0.02777367372205368,0.7
Day 18,0.025438850048065027,0.82
Day 19,0.02604697729137785,0.74
