Day,MSE_mu,Accuracy
Day 0,0.01904130405199765,0.76
Day 1,0.026667945764063186,0.76
Day 2,0.01375770887252663,0.86
Day 3,0.01701405928155366,0.78
Day 4,0.014817935637369063,0.88
Day 5,0.03833558762715537,0.64
Day 6,0.01828837640293328,0.84
Day 7,0.028946946400466703,0.66
Day 8,0.012487079798694962,0.94
Day 9,0.024740325318364915,0.74
Day 10,0.01999561032371873,0.86
Day 11,0.02561308341157125,0.7
Day 12,0.02214187598775594,0.78
Day 13,0.02150139400491072,0.84
Day 14,0.02969180829459028,0.7
Day 15,0.02087255248168998,0.68
Day 16,0.03499367661681113,0.78
Day 17,0.022476501210674054,0.76
Day 18,0.017300200205555574,0.86
Day 19,0.058472890781596336,0.34
