Day,MSE_mu,Accuracy
Day 0,0.02799902412365402,0.86
Day 1,0.029425483256737366,0.78
Day 2,0.016096208620000805,0.88
Day 3,0.035976371609862084,0.64
Day 4,0.02597344159527841,0.78
Day 5,0.016722987474357787,0.8
Day 6,0.027635301616609435,0.78
Day 7,0.015467408149809698,0.82
Day 8,0.01787294619315411,0.92
Day 9,0.03257011037272616,0.62
Day 10,0.013733398065428464,0.86
Day 11,0.05060630131096126,0.58
Day 12,0.0233862339538351,0.8
Day 13,0.032309705897074895,0.68
Day 14,0.023559178595487066,0.82
Day 15,0.026165203456450375,0.88
Day 16,0.0351722762522234,0.74
Day 17,0.03320899125952211,0.78
Day 18,0.022320701373192718,0.82
Day 19,0.032035533540104945,0.76
