Day,MSE_mu,Accuracy
Day 0,0.03152915593311319,0.66
Day 1,0.025128381357157878,0.74
Day 2,0.038178478819945995,0.7
Day 3,0.02981697440900726,0.6
Day 4,0.02549247308682995,0.8
Day 5,0.03367742331056195,0.6
Day 6,0.01668012102149693,0.82
Day 7,0.02374689978085049,0.74
Day 8,0.019044412186692502,0.8
Day 9,0.020102950958893993,0.7
Day 10,0.02027544279421209,0.74
Day 11,0.06205275838210215,0.48
Day 12,0.027953813156017582,0.72
Day 13,0.021632609444326628,0.74
Day 14,0.026372595138674383,0.84
Day 15,0.03663790855843744,0.62
Day 16,0.03894392037380757,0.64
Day 17,0.02817774678271067,0.7
Day 18,0.02625291267966532,0.64
Day 19,0.03420863516595552,0.64
