Day,MSE_mu,Accuracy
Day 0,0.03624263638032007,0.72
Day 1,0.034747643217038424,0.66
Day 2,0.018876553718892554,0.74
Day 3,0.026542975629694,0.76
Day 4,0.018744504711457784,0.82
Day 5,0.02274670611365416,0.8
Day 6,0.025348825985351257,0.76
Day 7,0.0332218598712016,0.72
Day 8,0.01881676809710296,0.78
Day 9,0.041661763478718014,0.68
Day 10,0.017261339229916402,0.8
Day 11,0.028805755639871287,0.68
Day 12,0.01535190642940857,0.82
Day 13,0.022451528253257812,0.76
Day 14,0.02364093392376095,0.82
Day 15,0.029409758708231298,0.7
Day 16,0.024194341646982684,0.74
Day 17,0.025541439373483146,0.76
Day 18,0.019185580107867903,0.84
Day 19,0.021020640497745373,0.74
