Day,MSE_mu,Accuracy
Day 0,0.0367238087428147,0.62
Day 1,0.02199564765276564,0.84
Day 2,0.027329465395614407,0.58
Day 3,0.016687581198600036,0.9
Day 4,0.024042245935314333,0.76
Day 5,0.02091545633081348,0.8
Day 6,0.021691883057558075,0.88
Day 7,0.024077060533891904,0.82
Day 8,0.027725363755627112,0.78
Day 9,0.027908451260554717,0.68
Day 10,0.03649970667575299,0.72
Day 11,0.035357506690326,0.72
Day 12,0.023763794237078778,0.86
Day 13,0.048276870392429394,0.64
Day 14,0.026936170434619103,0.76
Day 15,0.028317917952141138,0.74
Day 16,0.017160244570823,0.96
Day 17,0.033611868112044585,0.74
Day 18,0.01921775932997073,0.88
Day 19,0.01737496511499407,0.84
