Day,MSE_mu,Accuracy
Day 0,0.02295089884655981,0.74
Day 1,0.027679295502149894,0.76
Day 2,0.03182102272031625,0.74
Day 3,0.03667826705878268,0.64
Day 4,0.037449170984860926,0.76
Day 5,0.024633960263874037,0.8
Day 6,0.032303373232029454,0.72
Day 7,0.038173010732740036,0.6
Day 8,0.03401863018241276,0.66
Day 9,0.013088677904737594,0.94
Day 10,0.02233854710496713,0.86
Day 11,0.0247571446970071,0.82
Day 12,0.027452334251304295,0.68
Day 13,0.024506657749100165,0.74
Day 14,0.030454344349753377,0.58
Day 15,0.0339904802831081,0.66
Day 16,0.021273402545856204,0.82
Day 17,0.034331392620399574,0.66
Day 18,0.029879984951777572,0.72
Day 19,0.04450308456578845,0.48
