Day,MSE_mu,Accuracy
Day 0,0.026647834760603138,0.62
Day 1,0.032440575309288094,0.64
Day 2,0.034636463227365855,0.7
Day 3,0.023066654261768252,0.86
Day 4,0.022233482265445893,0.74
Day 5,0.02120458699932039,0.86
Day 6,0.01862379357178927,0.82
Day 7,0.023958904487014415,0.86
Day 8,0.014557865346613253,0.8
Day 9,0.027240799940558502,0.7
Day 10,0.023526932910375588,0.8
Day 11,0.015054064353974668,0.86
Day 12,0.01595485898772329,0.84
Day 13,0.027004754400189183,0.68
Day 14,0.04485996807320624,0.68
Day 15,0.026084048324013977,0.76
Day 16,0.018431535616041043,0.92
Day 17,0.026310293697873917,0.78
Day 18,0.022035176946005396,0.8
Day 19,0.019833668400284183,0.74
