Day,MSE_mu,Accuracy
Day 0,0.026288088535147327,0.74
Day 1,0.026500258999845816,0.9
Day 2,0.022249630204138525,0.72
Day 3,0.024257453667545784,0.76
Day 4,0.022403812237938164,0.78
Day 5,0.03205528319962307,0.64
Day 6,0.03271568409781114,0.72
Day 7,0.02615048662799344,0.8
Day 8,0.02330179673435594,0.84
Day 9,0.03153379118211018,0.66
Day 10,0.03136842191385657,0.68
Day 11,0.0221533197388678,0.84
Day 12,0.033016976518627526,0.62
Day 13,0.019949236263299273,0.84
Day 14,0.024772163205689344,0.68
Day 15,0.02572474316197087,0.74
Day 16,0.029580305659630404,0.82
Day 17,0.029013812167779172,0.68
Day 18,0.017514098571833288,0.78
Day 19,0.048419999815979324,0.66
