Day,MSE_mu,Accuracy
Day 0,0.029499707514168808,0.78
Day 1,0.029049210056155066,0.7
Day 2,0.03320025943814999,0.6
Day 3,0.021644010246803562,0.78
Day 4,0.024605142760935887,0.84
Day 5,0.023573310859353186,0.74
Day 6,0.018873808863219307,0.76
Day 7,0.02176646932883291,0.82
Day 8,0.029134660101405883,0.74
Day 9,0.0260311703237759,0.74
Day 10,0.019811770770767057,0.72
Day 11,0.024841052163787587,0.66
Day 12,0.025438659530407234,0.78
Day 13,0.03246755063355884,0.74
Day 14,0.024279473396155327,0.84
Day 15,0.02684946091728882,0.8
Day 16,0.02603743991767395,0.72
Day 17,0.025430567147320327,0.76
Day 18,0.030690271130999702,0.7
Day 19,0.02704418380921775,0.68
