Day,MSE_mu,Accuracy
Day 0,0.024455491180637817,0.76
Day 1,0.026318084228772017,0.74
Day 2,0.022456584004524903,0.82
Day 3,0.0205416293273762,0.86
Day 4,0.02497539776859126,0.76
Day 5,0.020567413041837686,0.78
Day 6,0.03348759163491998,0.74
Day 7,0.032256409610793006,0.6
Day 8,0.04304037517790466,0.52
Day 9,0.020079379939005326,0.84
Day 10,0.029320019522230054,0.68
Day 11,0.019148232868503947,0.8
Day 12,0.03759681646017653,0.66
Day 13,0.01958616033815861,0.88
Day 14,0.01734300512852436,0.92
Day 15,0.023810348026133875,0.84
Day 16,0.013850979794258892,0.88
Day 17,0.02864339533552001,0.62
Day 18,0.018025266967516274,0.74
Day 19,0.01618447308819422,0.72
