Day,MSE_mu,Accuracy
Day 0,0.030751786290745924,0.7
Day 1,0.0244726339251496,0.64
Day 2,0.025826319898095897,0.74
Day 3,0.02941253454552327,0.72
Day 4,0.02117198395822445,0.8
Day 5,0.0472902669211888,0.64
Day 6,0.026660531762769217,0.72
Day 7,0.013767548765875253,0.82
Day 8,0.020820689843458667,0.88
Day 9,0.017849371991796842,0.82
Day 10,0.02243137623855164,0.86
Day 11,0.027756300971357274,0.74
Day 12,0.03004633234375254,0.78
Day 13,0.0267316095632411,0.76
Day 14,0.02915974372693175,0.8
Day 15,0.01817854432776726,0.86
Day 16,0.030237209434680293,0.78
Day 17,0.02872833957852499,0.8
Day 18,0.02541194741487013,0.74
Day 19,0.023637640931611633,0.78
