Day,MSE_mu,Accuracy
Day 0,0.013646945788696766,0.86
Day 1,0.031257563345971386,0.72
Day 2,0.025834789487124945,0.82
Day 3,0.03470149384774363,0.62
Day 4,0.02677804566516492,0.7
Day 5,0.02005385006515328,0.74
Day 6,0.03527105416981653,0.58
Day 7,0.020995106647977362,0.8
Day 8,0.030652610114880262,0.66
Day 9,0.016447880135597167,0.84
Day 10,0.041034992987038214,0.56
Day 11,0.02726377628229448,0.78
Day 12,0.024370452439488825,0.84
Day 13,0.04655307654691195,0.6
Day 14,0.030127470440356713,0.72
Day 15,0.020957936548225486,0.76
Day 16,0.029939834721922604,0.78
Day 17,0.02169184405738316,0.76
Day 18,0.036161566014850106,0.6
Day 19,0.033994812202174936,0.74
