Day,MSE_mu,Accuracy
Day 0,0.02426767385783233,0.82
Day 1,0.0182718818302325,0.8
Day 2,0.03688539855592431,0.68
Day 3,0.04304055638257837,0.58
Day 4,0.024247103137460035,0.74
Day 5,0.025546470883041624,0.78
Day 6,0.0191207563971661,0.78
Day 7,0.029468815961756944,0.6
Day 8,0.04945796635140791,0.46
Day 9,0.017488373109654645,0.82
Day 10,0.01974009310340002,0.8
Day 11,0.017771619077154303,0.82
Day 12,0.020540166677484026,0.82
Day 13,0.025694772182084356,0.86
Day 14,0.01562839878076625,0.92
Day 15,0.03339152295585311,0.72
Day 16,0.022516885255150873,0.94
Day 17,0.026876880879706473,0.68
Day 18,0.03129084112524679,0.68
Day 19,0.02111692932458355,0.82
