Day,MSE_mu,Accuracy
Day 0,0.028294726054734737,0.74
Day 1,0.02475390825167993,0.74
Day 2,0.02349815484514905,0.72
Day 3,0.031113392363915495,0.72
Day 4,0.024827594476541925,0.7
Day 5,0.029175001007999794,0.64
Day 6,0.023554139850570102,0.74
Day 7,0.028308852014587237,0.8
Day 8,0.030838292884770593,0.74
Day 9,0.03170938978184523,0.74
Day 10,0.02772283221707683,0.76
Day 11,0.02643770592019132,0.74
Day 12,0.06127631775924836,0.32
Day 13,0.020836485479181554,0.82
Day 14,0.015352308876795572,0.8
Day 15,0.03181158949363724,0.72
Day 16,0.026815029462497295,0.84
Day 17,0.020849793216211363,0.7
Day 18,0.035164670918975606,0.68
Day 19,0.018127803536721724,0.78
