Day,MSE_mu,Accuracy
Day 0,0.012598723405769298,0.82
Day 1,0.019403084344772153,0.86
Day 2,0.022814859838298146,0.72
Day 3,0.02676111326898568,0.84
Day 4,0.02547890974031417,0.8
Day 5,0.022006784419829544,0.8
Day 6,0.019947461800660187,0.78
Day 7,0.034174675468511564,0.72
Day 8,0.023474156472228218,0.76
Day 9,0.026418041426901264,0.84
Day 10,0.020490939857415978,0.84
Day 11,0.019372818173433098,0.86
Day 12,0.019166314446707036,0.74
Day 13,0.021802971447556777,0.82
Day 14,0.025989995842518283,0.76
Day 15,0.022702097188831743,0.74
Day 16,0.0397385460522357,0.6
Day 17,0.024724663236074973,0.82
Day 18,0.021085217930792762,0.84
Day 19,0.022931740017724255,0.8
