Day,MSE_mu,Accuracy
Day 0,0.03503053269750188,0.6
Day 1,0.01560783606520238,0.84
Day 2,0.023817174488011378,0.84
Day 3,0.02765139590474472,0.82
Day 4,0.016889827371071347,0.82
Day 5,0.02203077528305399,0.74
Day 6,0.020730352641716705,0.76
Day 7,0.02302247843452197,0.78
Day 8,0.019837635201440617,0.88
Day 9,0.01588117638666163,0.88
Day 10,0.016032689955764484,0.9
Day 11,0.019416031415731942,0.74
Day 12,0.05564565718522618,0.52
Day 13,0.024101207232206396,0.74
Day 14,0.009088873667117912,0.9
Day 15,0.023870479046029677,0.84
Day 16,0.03223279767334244,0.78
Day 17,0.02346576651765753,0.8
Day 18,0.026563309223766377,0.74
Day 19,0.03179040278977629,0.72
