Day,MSE_mu,Accuracy
Day 0,0.048916093464024264,0.58
Day 1,0.022666808016035427,0.82
Day 2,0.026120861403947326,0.74
Day 3,0.027319447107665065,0.84
Day 4,0.02273683378625208,0.82
Day 5,0.01566956315325417,0.84
Day 6,0.01630449732286228,0.9
Day 7,0.021627053702311362,0.84
Day 8,0.017540716297565994,0.88
Day 9,0.01486685129401744,0.88
Day 10,0.023487443261293848,0.84
Day 11,0.017925980335470198,0.78
Day 12,0.049970647656829806,0.62
Day 13,0.02724253973528846,0.8
Day 14,0.0323238537457456,0.62
Day 15,0.017512836960283162,0.78
Day 16,0.017292972490158702,0.8
Day 17,0.0212446185912838,0.74
Day 18,0.02717995845472451,0.74
Day 19,0.03445927149435808,0.76
