Day,MSE_mu,Accuracy
Day 0,0.029862509451787762,0.66
Day 1,0.02108229775423309,0.84
Day 2,0.018808968180393758,0.88
Day 3,0.011695281034094165,0.96
Day 4,0.027840031124931858,0.74
Day 5,0.035040144809445554,0.7
Day 6,0.02837435636677962,0.68
Day 7,0.027079656198177007,0.76
Day 8,0.023938916298709555,0.8
Day 9,0.018423536945865158,0.9
Day 10,0.018772618560025097,0.74
Day 11,0.031052377825299595,0.76
Day 12,0.05264762964801593,0.48
Day 13,0.011294258672566313,0.92
Day 14,0.02509365776043302,0.82
Day 15,0.012791587405897947,0.8
Day 16,0.0445622830954401,0.6
Day 17,0.020172325583773406,0.9
Day 18,0.02701418469558661,0.7
Day 19,0.03728996284648874,0.66
