Day,MSE_mu,Accuracy
Day 0,0.021223442370873376,0.86
Day 1,0.01695787660638835,0.82
Day 2,0.01863340126141703,0.72
Day 3,0.029728474903911346,0.82
Day 4,0.01547751162493431,0.84
Day 5,0.021556872521504924,0.78
Day 6,0.02446459558713686,0.8
Day 7,0.021398562619290507,0.8
Day 8,0.01621218405355337,0.86
Day 9,0.02409099290152947,0.72
Day 10,0.02149298240418713,0.78
Day 11,0.029805242336324162,0.64
Day 12,0.02906377654990811,0.7
Day 13,0.011690475112396279,0.9
Day 14,0.02979718293605066,0.74
Day 15,0.02431178181287911,0.7
Day 16,0.02216103339429386,0.8
Day 17,0.02675249323216824,0.84
Day 18,0.03523371648491305,0.66
Day 19,0.017941171319038482,0.88
