Day,MSE_mu,Accuracy
Day 0,0.01328973384610378,0.82
Day 1,0.022880532956096,0.72
Day 2,0.019699188867875507,0.9
Day 3,0.028406351983471873,0.72
Day 4,0.02282695771101641,0.78
Day 5,0.022718365236247307,0.78
Day 6,0.02700563817064893,0.72
Day 7,0.035028465045114365,0.62
Day 8,0.019754235583425962,0.84
Day 9,0.026425432483430066,0.76
Day 10,0.030202021218041396,0.62
Day 11,0.03309905070564689,0.66
Day 12,0.026548671010905852,0.82
Day 13,0.019120222054334654,0.8
Day 14,0.028023746126983107,0.74
Day 15,0.025377580664609784,0.82
Day 16,0.026495743819272374,0.68
Day 17,0.026368645389395422,0.82
Day 18,0.024470992514446826,0.78
Day 19,0.013659899492756141,0.9
