Day,MSE_mu,Accuracy
Day 0,0.014901492431202057,0.94
Day 1,0.019884019474122768,0.82
Day 2,0.021855085641067733,0.86
Day 3,0.010232557381224987,0.96
Day 4,0.033225092759750524,0.78
Day 5,0.017221128534678495,0.72
Day 6,0.02983802299374896,0.7
Day 7,0.025816581052082534,0.72
Day 8,0.022238766989507493,0.78
Day 9,0.01699848440691456,0.88
Day 10,0.038844809868495256,0.64
Day 11,0.013162153128730232,0.84
Day 12,0.01689008241980611,0.88
Day 13,0.012606832999838127,0.94
Day 14,0.02556267988801666,0.82
Day 15,0.027787460480104213,0.72
Day 16,0.017140111182338606,0.82
Day 17,0.025722977645608748,0.72
Day 18,0.01826527430066704,0.88
Day 19,0.028432783376940156,0.74
