Day,MSE_mu,Accuracy
Day 0,0.02556677162545281,0.76
Day 1,0.02124889032963858,0.82
Day 2,0.029370074674779846,0.7
Day 3,0.014842266439750285,0.9
Day 4,0.020037088713006378,0.82
Day 5,0.03438263800773063,0.78
Day 6,0.02255658683213167,0.8
Day 7,0.028344031326836647,0.68
Day 8,0.030617210508169342,0.74
Day 9,0.03345089205559057,0.7
Day 10,0.038288491405019096,0.66
Day 11,0.02361046881320891,0.8
Day 12,0.024407780248792754,0.8
Day 13,0.026563476135259452,0.78
Day 14,0.03729616509012412,0.68
Day 15,0.023341254566944452,0.66
Day 16,0.02139435032836145,0.76
Day 17,0.02005124236729107,0.9
Day 18,0.02087678407200954,0.92
Day 19,0.03611825916857111,0.62
