Day,MSE_mu,Accuracy
Day 0,0.020672095124857855,0.84
Day 1,0.015059277978775903,0.94
Day 2,0.03222871754889235,0.72
Day 3,0.025625939163051996,0.8
Day 4,0.015639768756752947,0.9
Day 5,0.02698953202035369,0.8
Day 6,0.031086282611560857,0.84
Day 7,0.018725000545511208,0.9
Day 8,0.026673596893860244,0.74
Day 9,0.031900493672587224,0.76
Day 10,0.01625940001349601,0.84
Day 11,0.027379113255133442,0.68
Day 12,0.031453315700110715,0.68
Day 13,0.02054799920458317,0.88
Day 14,0.03353491701279341,0.78
Day 15,0.02571140112104157,0.8
Day 16,0.015765363564452562,0.94
Day 17,0.023438998876268435,0.84
Day 18,0.01401484664177219,0.88
Day 19,0.0239254489147983,0.7
