Day,MSE_mu,Accuracy
Day 0,0.029137869206762017,0.78
Day 1,0.016625177292730844,0.78
Day 2,0.02165956587893262,0.9
Day 3,0.01615087764423882,0.86
Day 4,0.025689340931602463,0.76
Day 5,0.03042571229204363,0.76
Day 6,0.018803521328467375,0.74
Day 7,0.04211439805968927,0.62
Day 8,0.018731787891140664,0.86
Day 9,0.014093495456600713,0.88
Day 10,0.022596171940689528,0.82
Day 11,0.01818812542972254,0.74
Day 12,0.019480353562131163,0.94
Day 13,0.022055445728335028,0.86
Day 14,0.020231226850564752,0.82
Day 15,0.0161393622726752,0.88
Day 16,0.013052599642515823,0.92
Day 17,0.029365786115183683,0.6
Day 18,0.01942925284748103,0.94
Day 19,0.034152825143071525,0.62
