Day,MSE_mu,Accuracy
Day 0,0.023002628548573944,0.8
Day 1,0.02824671375389705,0.62
Day 2,0.027782077616028654,0.86
Day 3,0.021154909197597233,0.74
Day 4,0.031691667127041,0.78
Day 5,0.016862505514424003,0.9
Day 6,0.022637522598219485,0.76
Day 7,0.026874834195027453,0.7
Day 8,0.022570849767434623,0.88
Day 9,0.04019476103621945,0.7
Day 10,0.024772948023946233,0.76
Day 11,0.03131155599825515,0.78
Day 12,0.014431347920916509,0.84
Day 13,0.016624653898389987,0.84
Day 14,0.01711592007698934,0.84
Day 15,0.012742357629980296,0.96
Day 16,0.021535061988738675,0.8
Day 17,0.02308179769113619,0.78
Day 18,0.023836444566422633,0.8
Day 19,0.030331598389970404,0.8
