Day,MSE_mu,Accuracy
Day 0,0.030876102687063155,0.76
Day 1,0.020149752952726443,0.9
Day 2,0.020645966618282104,0.74
Day 3,0.019254821911602767,0.82
Day 4,0.01992388776852749,0.8
Day 5,0.024401913224534208,0.9
Day 6,0.02708443810480542,0.74
Day 7,0.023144819721410276,0.64
Day 8,0.020136358158100196,0.82
Day 9,0.019151001186723023,0.88
Day 10,0.02316764406394766,0.78
Day 11,0.02033663323335611,0.8
Day 12,0.01872518101199845,0.86
Day 13,0.01983244662244892,0.9
Day 14,0.022205862155117932,0.82
Day 15,0.020860658015912453,0.8
Day 16,0.021860987085774886,0.8
Day 17,0.02478340503575145,0.76
Day 18,0.03253407833906024,0.74
Day 19,0.027953147918817953,0.74
