Day,MSE_mu,Accuracy
Day 0,0.016160687776345557,0.84
Day 1,0.03968826441474341,0.68
Day 2,0.019111823033485846,0.82
Day 3,0.033665371822698166,0.62
Day 4,0.027434817234806265,0.66
Day 5,0.020152426366112135,0.9
Day 6,0.02610215745349605,0.7
Day 7,0.018770700361141777,0.78
Day 8,0.02327418979637342,0.82
Day 9,0.0319963439794037,0.78
Day 10,0.021458450768684717,0.84
Day 11,0.025727417568010225,0.74
Day 12,0.017623970049886733,0.9
Day 13,0.014944718449363452,0.9
Day 14,0.03821470551650955,0.62
Day 15,0.024267461692733184,0.82
Day 16,0.026441999559690697,0.74
Day 17,0.026622698907717224,0.78
Day 18,0.030891086061723146,0.78
Day 19,0.022159938727261665,0.8
