Day,MSE_mu,Accuracy
Day 0,0.015950921338488074,0.86
Day 1,0.03311643147558793,0.62
Day 2,0.04549990641971181,0.54
Day 3,0.020281640364217198,0.82
Day 4,0.01807051167258065,0.84
Day 5,0.03733061767550196,0.7
Day 6,0.016543963875920217,0.76
Day 7,0.028955713850371805,0.68
Day 8,0.019093280984404847,0.8
Day 9,0.02512226951207085,0.8
Day 10,0.024653534507446985,0.74
Day 11,0.032007781418987684,0.58
Day 12,0.03333226185307883,0.66
Day 13,0.03341855147561053,0.64
Day 14,0.025968883124303996,0.74
Day 15,0.023898933118456953,0.72
Day 16,0.026430855459208195,0.9
Day 17,0.04433627840461732,0.6
Day 18,0.03227177504171966,0.7
Day 19,0.023567580308762333,0.88
