Day,MSE_mu,Accuracy
Day 0,0.013625194762457526,0.86
Day 1,0.02027428788480016,0.84
Day 2,0.024497068159578157,0.86
Day 3,0.026572115982535616,0.78
Day 4,0.031017168779908934,0.76
Day 5,0.030876648261405366,0.7
Day 6,0.023993852719209504,0.8
Day 7,0.01901381858915093,0.86
Day 8,0.015837130453297925,0.82
Day 9,0.016398587593495717,0.84
Day 10,0.02095865397193242,0.9
Day 11,0.02773970451305699,0.68
Day 12,0.0608330617117393,0.46
Day 13,0.029007374531654348,0.62
Day 14,0.020497664891915377,0.78
Day 15,0.019050737351755463,0.8
Day 16,0.029147641915240472,0.7
Day 17,0.03172814958805288,0.84
Day 18,0.023834404059797778,0.72
Day 19,0.030485000105684435,0.82
