Day,MSE_mu,Accuracy
Day 0,0.022302106098406726,0.88
Day 1,0.028444344364660108,0.76
Day 2,0.014401056555460099,0.84
Day 3,0.02545515245204254,0.66
Day 4,0.018962126254142224,0.84
Day 5,0.024813896518777336,0.72
Day 6,0.018248089021955186,0.84
Day 7,0.02159371137011191,0.82
Day 8,0.02910260302790743,0.62
Day 9,0.012830576955027907,0.9
Day 10,0.03578181571399196,0.66
Day 11,0.03565894981437974,0.7
Day 12,0.02357099198276647,0.7
Day 13,0.04705033602369413,0.62
Day 14,0.019324379178473784,0.78
Day 15,0.017990365806045527,0.78
Day 16,0.017129471445689055,0.86
Day 17,0.043108759181827015,0.72
Day 18,0.02071939810281796,0.72
Day 19,0.03305451905293949,0.56
