Day,MSE_mu,Accuracy
Day 0,0.02380556533810573,0.82
Day 1,0.01756221973049009,0.84
Day 2,0.023543769467419803,0.84
Day 3,0.02618096829894502,0.82
Day 4,0.02279736899842784,0.78
Day 5,0.01525048068401698,0.92
Day 6,0.021930744810219067,0.78
Day 7,0.022418083850585892,0.8
Day 8,0.02986882631577939,0.72
Day 9,0.016561928843616496,0.92
Day 10,0.029392335902110798,0.74
Day 11,0.02674621337612692,0.7
Day 12,0.025279793789299763,0.66
Day 13,0.021699988006277805,0.7
Day 14,0.020591728289063232,0.76
Day 15,0.01853104754279253,0.88
Day 16,0.033001043163754476,0.72
Day 17,0.01578318634805711,0.8
Day 18,0.017041126585362783,0.82
Day 19,0.036177389292854675,0.66
