Day,MSE_mu,Accuracy
Day 0,0.02111542043538121,0.8
Day 1,0.01824423198070619,0.8
Day 2,0.02261711508914714,0.8
Day 3,0.021364390992331627,0.74
Day 4,0.02634414662819915,0.76
Day 5,0.021907884655491684,0.78
Day 6,0.024363047140331214,0.76
Day 7,0.020370715921604367,0.8
Day 8,0.037899028074787,0.72
Day 9,0.03902616584912782,0.6
Day 10,0.016023918064243952,0.88
Day 11,0.03319257899011523,0.72
Day 12,0.02967908264475874,0.74
Day 13,0.027291248428017716,0.7
Day 14,0.027007110650314352,0.76
Day 15,0.01957434839080563,0.9
Day 16,0.015477480178143975,0.84
Day 17,0.016824004182791993,0.86
Day 18,0.026153467963174165,0.86
Day 19,0.03941307057068561,0.68
