Day,MSE_mu,Accuracy
Day 0,0.03101115178676158,0.7
Day 1,0.02861475696608983,0.78
Day 2,0.0276388348086857,0.76
Day 3,0.03652571459587634,0.64
Day 4,0.022399068067525445,0.82
Day 5,0.019235969706061364,0.76
Day 6,0.03676328707887889,0.64
Day 7,0.016053716601585635,0.86
Day 8,0.012812212796670979,0.92
Day 9,0.014430857596703279,0.88
Day 10,0.014648566048560397,0.84
Day 11,0.027198738525566948,0.66
Day 12,0.021073881427023298,0.82
Day 13,0.015076248168172346,0.92
Day 14,0.016569538401480777,0.82
Day 15,0.01791414615808622,0.78
Day 16,0.026206573293480574,0.76
Day 17,0.04532503791287058,0.62
Day 18,0.02276749709909143,0.76
Day 19,0.025243635155206615,0.68
