Day,MSE_mu,Accuracy
Day 0,0.026459432993778807,0.74
Day 1,0.023672304521349413,0.78
Day 2,0.014634292678648011,0.88
Day 3,0.022730984228295777,0.76
Day 4,0.01975128047422623,0.74
Day 5,0.028823896520002557,0.72
Day 6,0.02348060696634735,0.84
Day 7,0.03928078843498026,0.5
Day 8,0.018353014066367922,0.8
Day 9,0.017794213319580223,0.78
Day 10,0.029085694589055505,0.66
Day 11,0.019227061478329865,0.82
Day 12,0.01287304875112631,0.74
Day 13,0.025048766217303366,0.86
Day 14,0.036091101133013496,0.62
Day 15,0.021687035913595318,0.78
Day 16,0.03489705091351747,0.54
Day 17,0.01491439603191512,0.8
Day 18,0.04310940760666288,0.64
Day 19,0.022727413188310314,0.84
