Day,MSE_mu,Accuracy
Day 0,0.04398774611198841,0.54
Day 1,0.01935124367060148,0.86
Day 2,0.017037099720905783,0.86
Day 3,0.049865442550274856,0.54
Day 4,0.02809437617903435,0.78
Day 5,0.05337714124393311,0.44
Day 6,0.03254919565618883,0.66
Day 7,0.02345204129449782,0.68
Day 8,0.02860583578331106,0.78
Day 9,0.028784360759104136,0.78
Day 10,0.02908401217735171,0.64
Day 11,0.017080228584340666,0.88
Day 12,0.031037323710486762,0.7
Day 13,0.0236271733383316,0.74
Day 14,0.023427123418740804,0.68
Day 15,0.039690346898489944,0.66
Day 16,0.02715021531516765,0.72
Day 17,0.01798427897481179,0.88
Day 18,0.02206184481291696,0.72
Day 19,0.0333564967669692,0.62
